Search rep 1 (of 10)
random seed = 327005
gen	best_like	time	optPrecision
6410	-1479.538178	13	0.01
6420	-1479.537797	13	0.01
6430	-1479.537797	13	0.01
6440	-1479.537797	13	0.01
6450	-1479.537797	13	0.01
6460	-1479.537757	13	0.01
6470	-1479.537081	13	0.01
6480	-1479.536582	13	0.01
6490	-1479.536582	13	0.01
6500	-1479.536582	13	0.01
6510	-1479.536582	13	0.01
6520	-1479.536582	14	0.01
6530	-1479.536582	14	0.01
6540	-1479.536582	14	0.01
6550	-1479.536582	14	0.01
6560	-1479.536582	14	0.01
6570	-1479.536582	14	0.01
6580	-1479.536582	14	0.01
6590	-1479.536582	14	0.01
6600	-1479.536582	14	0.01
6610	-1479.535999	14	0.01
6620	-1479.535999	14	0.01
6630	-1479.535999	14	0.01
6640	-1479.535999	14	0.01
6650	-1479.535999	14	0.01
6660	-1479.535999	14	0.01
6670	-1479.535999	14	0.01
6680	-1479.535999	14	0.01
6690	-1479.535999	14	0.01
6700	-1479.535999	14	0.01
6710	-1479.535614	14	0.01
6720	-1479.535614	14	0.01
6730	-1479.535614	14	0.01
6740	-1479.535614	14	0.01
6750	-1479.535614	14	0.01
6760	-1479.535614	14	0.01
6770	-1479.535554	14	0.01
6780	-1479.535463	14	0.01
6790	-1479.532603	15	0.01
6800	-1479.532603	15	0.01
6810	-1479.532603	15	0.01
6820	-1479.532455	15	0.01
6830	-1479.531516	15	0.01
6840	-1479.531516	15	0.01
6850	-1479.531516	15	0.01
6860	-1479.531516	15	0.01
6870	-1479.531516	15	0.01
6880	-1479.531447	15	0.01
6890	-1479.531447	15	0.01
6900	-1479.531447	15	0.01
6910	-1479.531393	15	0.01
6920	-1479.531393	15	0.01
6930	-1479.531393	15	0.01
6940	-1479.531393	15	0.01
6950	-1479.531393	15	0.01
6960	-1479.531393	15	0.01
6970	-1479.531393	15	0.01
6980	-1479.531393	15	0.01
6990	-1479.531393	15	0.01
7000	-1479.531191	15	0.01
7010	-1479.531191	15	0.01
7020	-1479.530553	15	0.01
7030	-1479.530553	15	0.01
7040	-1479.530553	15	0.01
7050	-1479.530553	15	0.01
7060	-1479.530372	16	0.01
7070	-1479.530372	16	0.01
7080	-1479.530372	16	0.01
7090	-1479.530372	16	0.01
7100	-1479.530372	16	0.01
7110	-1479.530372	16	0.01
7120	-1479.530372	16	0.01
7130	-1479.530372	16	0.01
7140	-1479.530372	16	0.01
7150	-1479.530372	16	0.01
7160	-1479.530372	16	0.01
7170	-1479.530252	16	0.01
7180	-1479.530252	16	0.01
7190	-1479.530252	16	0.01
7200	-1479.530252	16	0.01
7210	-1479.530252	16	0.01
7220	-1479.530252	16	0.01
7230	-1479.530252	16	0.01
7240	-1479.530252	16	0.01
7250	-1479.530252	16	0.01
7260	-1479.530252	16	0.01
7270	-1479.530214	16	0.01
7280	-1479.528426	16	0.01
7290	-1479.528426	16	0.01
7300	-1479.528426	16	0.01
7310	-1479.528426	16	0.01
7320	-1479.528426	16	0.01
7330	-1479.528426	17	0.01
7340	-1479.528426	17	0.01
7350	-1479.528187	17	0.01
7360	-1479.527283	17	0.01
7370	-1479.527283	17	0.01
7380	-1479.527283	17	0.01
7390	-1479.527283	17	0.01
7400	-1479.527283	17	0.01
7410	-1479.527283	17	0.01
7420	-1479.527283	17	0.01
7430	-1479.527283	17	0.01
7440	-1479.527283	17	0.01
7450	-1479.527283	17	0.01
7460	-1479.527283	17	0.01
7470	-1479.527283	17	0.01
7480	-1479.527283	17	0.01
7490	-1479.527283	17	0.01
7500	-1479.526953	17	0.01
7510	-1479.526953	17	0.01
7520	-1479.526953	17	0.01
7530	-1479.526953	17	0.01
7540	-1479.526953	17	0.01
7550	-1479.526953	17	0.01
7560	-1479.526953	17	0.01
7570	-1479.526447	17	0.01
7580	-1479.523418	17	0.01
7590	-1479.523418	18	0.01
7600	-1479.523418	18	0.01
7610	-1479.523418	18	0.01
7620	-1479.523418	18	0.01
7630	-1479.523418	18	0.01
7640	-1479.523382	18	0.01
7650	-1479.523382	18	0.01
7660	-1479.523382	18	0.01
7670	-1479.523382	18	0.01
7680	-1479.523382	18	0.01
7690	-1479.523248	18	0.01
7700	-1479.522695	18	0.01
7710	-1479.522695	18	0.01
7720	-1479.522695	18	0.01
7730	-1479.522695	18	0.01
7740	-1479.522374	18	0.01
7750	-1479.522374	18	0.01
7760	-1479.522374	18	0.01
7770	-1479.522374	18	0.01
