Bootstrap rep 1 (of 100) 
random seed = 114550
gen	best_like	time	optPrecision
5050	-1468.734975	488	0.01
5060	-1468.734975	488	0.01
5070	-1468.734975	488	0.01
5080	-1468.734975	488	0.01
5090	-1468.734971	488	0.01
5100	-1468.734971	488	0.01
5110	-1468.734971	488	0.01
5120	-1468.734971	488	0.01
5130	-1468.734971	488	0.01
5140	-1468.734971	488	0.01
5150	-1468.734971	488	0.01
5160	-1468.734971	488	0.01
5170	-1468.734971	488	0.01
5180	-1468.734971	488	0.01
5190	-1468.734971	488	0.01
5200	-1468.734971	488	0.01
5210	-1468.734971	488	0.01
5220	-1468.734971	488	0.01
5230	-1468.734971	488	0.01
5240	-1468.734971	488	0.01
5250	-1468.734971	488	0.01
5260	-1468.734971	488	0.01
5270	-1468.734971	488	0.01
5280	-1468.734971	488	0.01
5290	-1468.734971	488	0.01
5300	-1468.734971	488	0.01
5310	-1468.734971	488	0.01
5320	-1468.734971	488	0.01
5330	-1468.734971	488	0.01
5340	-1468.734971	488	0.01
5350	-1468.734971	488	0.01
5360	-1468.734971	488	0.01
5370	-1468.734971	488	0.01
5380	-1468.734971	488	0.01
5390	-1468.734971	488	0.01
5400	-1468.734971	488	0.01
5410	-1468.734971	488	0.01
5420	-1468.734971	488	0.01
5430	-1468.734971	488	0.01
5440	-1468.734971	488	0.01
5450	-1468.734971	488	0.01
5460	-1468.734971	488	0.01
5470	-1468.734971	488	0.01
5480	-1468.73497	488	0.01
5490	-1468.73497	488	0.01
5500	-1468.73497	488	0.01
5510	-1468.73497	488	0.01
5520	-1468.73497	488	0.01
5530	-1468.73497	488	0.01
5540	-1468.73497	489	0.01
5550	-1468.73497	489	0.01
5560	-1468.73477	489	0.01
5570	-1468.73477	489	0.01
5580	-1468.73477	489	0.01
5590	-1468.73423	489	0.01
5600	-1468.73421	489	0.01
5610	-1468.73421	489	0.01
5620	-1468.73421	489	0.01
5630	-1468.73421	489	0.01
5640	-1468.73421	489	0.01
5650	-1468.73421	489	0.01
5660	-1468.73421	489	0.01
5670	-1468.73421	489	0.01
5680	-1468.73421	489	0.01
5690	-1468.73421	489	0.01
5700	-1468.73421	489	0.01
5710	-1468.73421	489	0.01
5720	-1468.73421	489	0.01
5730	-1468.73421	489	0.01
5740	-1468.73421	489	0.01
5750	-1468.73421	489	0.01
5760	-1468.73421	489	0.01
5770	-1468.73421	489	0.01
5780	-1468.73421	489	0.01
5790	-1468.73421	489	0.01
5800	-1468.73421	489	0.01
5810	-1468.73421	489	0.01
5820	-1468.73421	489	0.01
5830	-1468.73421	489	0.01
5840	-1468.73421	489	0.01
5850	-1468.73421	489	0.01
5860	-1468.733968	489	0.01
5870	-1468.733949	489	0.01
5880	-1468.733949	489	0.01
5890	-1468.733949	489	0.01
5900	-1468.733949	489	0.01
5910	-1468.733949	489	0.01
5920	-1468.733949	489	0.01
5930	-1468.733949	489	0.01
5940	-1468.733949	489	0.01
5950	-1468.733949	489	0.01
5960	-1468.733838	489	0.01
5970	-1468.733811	489	0.01
5980	-1468.733811	489	0.01
5990	-1468.733811	489	0.01
6000	-1468.733811	489	0.01
6010	-1468.733684	489	0.01
6020	-1468.733684	489	0.01
6030	-1468.733684	489	0.01
6040	-1468.733684	489	0.01
6050	-1468.733684	489	0.01
6060	-1468.733684	489	0.01
6070	-1468.733684	490	0.01
6080	-1468.733684	490	0.01
6090	-1468.733684	490	0.01
6100	-1468.733684	490	0.01
6110	-1468.733684	490	0.01
6120	-1468.733684	490	0.01
6130	-1468.733684	490	0.01
6140	-1468.733684	490	0.01
6150	-1468.733684	490	0.01
6160	-1468.733684	490	0.01
6170	-1468.733684	490	0.01
6180	-1468.733684	490	0.01
6190	-1468.733614	490	0.01
6200	-1468.733614	490	0.01
Score after final optimization: -1466.563589
Final	-1466.563589	490	0.01
Bootstrap rep 39 (of 100) 
random seed = 1808163384
gen	best_like	time	optPrecision
0	-1357.932079	490	0.5
10	-1357.779615	490	0.5
20	-1356.704224	490	0.5
30	-1356.023739	490	0.5
40	-1355.992705	490	0.5
50	-1355.595201	490	0.5
60	-1355.595056	490	0.5
70	-1355.433533	490	0.5
80	-1354.820247	490	0.5
90	-1354.784093	490	0.5
100	-1354.75271	490	0.5
110	-1354.697681	490	0.5
120	-1354.527412	490	0.5
130	-1354.488218	490	0.5
140	-1354.428239	490	0.5
150	-1354.412961	490	0.5
160	-1354.289845	490	0.5
170	-1354.218421	490	0.5
180	-1354.07476	490	0.5
190	-1354.045362	490	0.5
200	-1353.97226	490	0.5
210	-1353.922575	490	0.5
220	-1353.854954	490	0.5
230	-1353.845408	490	0.5
240	-1353.836218	490	0.5
250	-1353.790931	490	0.5
260	-1353.768284	490	0.5
270	-1353.748821	490	0.5
280	-1353.73497	490	0.5
290	-1353.676296	490	0.5
300	-1353.662254	490	0.5
310	-1353.636892	490	0.5
320	-1353.636892	490	0.5
330	-1353.492518	490	0.5
340	-1353.434173	490	0.5
350	-1353.316906	490	0.5
360	-1353.172323	490	0.5
370	-1353.165022	490	0.5
380	-1353.152244	490	0.5
390	-1353.152244	490	0.5
400	-1353.068898	490	0.5
410	-1353.068837	490	0.5
420	-1353.039527	490	0.5
430	-1352.868941	490	0.5
440	-1352.84326	490	0.5
450	-1352.736143	490	0.5
460	-1352.706208	490	0.5
470	-1352.693523	490	0.5
480	-1352.63954	490	0.5
490	-1352.608988	490	0.5
500	-1352.592714	490	0.5
510	-1352.592578	490	0.5
520	-1352.560272	490	0.5
530	-1352.544297	490	0.5
540	-1352.461347	490	0.5
550	-1352.442953	490	0.5
560	-1352.414431	490	0.5
570	-1352.358761	490	0.5
580	-1352.330247	490	0.5
590	-1352.330247	490	0.5
600	-1352.282334	490	0.5
610	-1351.940402	490	0.255
620	-1351.907054	490	0.255
630	-1351.871695	490	0.255
640	-1351.823244	490	0.255
650	-1351.814304	490	0.255
660	-1351.707021	490	0.255
670	-1351.691478	490	0.255
680	-1351.67682	490	0.255
690	-1351.670107	490	0.255
700	-1351.655193	490	0.255
710	-1351.65486	490	0.255
720	-1351.640471	490	0.255
730	-1351.640269	490	0.255
740	-1351.637618	490	0.255
750	-1351.637618	491	0.255
760	-1351.559117	491	0.255
770	-1351.55821	491	0.255
780	-1351.521149	491	0.255
790	-1351.520171	491	0.255
800	-1351.51095	491	0.255
810	-1351.508005	491	0.255
820	-1351.508005	491	0.255
830	-1351.473896	491	0.255
840	-1351.473896	491	0.255
850	-1351.472009	491	0.255
860	-1351.466975	491	0.255
870	-1351.457865	491	0.255
880	-1351.452451	491	0.255
890	-1351.439126	491	0.255
900	-1351.410655	491	0.255
910	-1351.410655	491	0.255
920	-1351.409071	491	0.255
930	-1351.409071	491	0.255
940	-1351.407551	491	0.255
950	-1351.398201	491	0.255
960	-1351.397266	491	0.255
970	-1351.390028	491	0.255
980	-1351.321181	491	0.255
990	-1351.321181	491	0.255
1000	-1351.317121	491	0.255
1010	-1351.308913	491	0.255
1020	-1351.304327	491	0.255
1030	-1351.29949	491	0.255
1040	-1351.29347	491	0.255
1050	-1351.284611	491	0.255
1060	-1351.284549	491	0.255
1070	-1351.263425	491	0.255
1080	-1351.263425	491	0.255
1090	-1351.263308	491	0.255
1100	-1351.25236	491	0.255
1110	-1351.11468	491	0.01
1120	-1351.114574	491	0.01
1130	-1351.114574	491	0.01
1140	-1351.105377	491	0.01
1150	-1351.104113	491	0.01
1160	-1351.100525	491	0.01
1170	-1351.100525	491	0.01
1180	-1351.098365	491	0.01
1190	-1351.098365	491	0.01
1200	-1351.039316	491	0.01
1210	-1351.038604	491	0.01
1220	-1351.037412	491	0.01
1230	-1351.037412	491	0.01
1240	-1351.035254	491	0.01
1250	-1351.031524	491	0.01
1260	-1351.031524	491	0.01
1270	-1351.010833	491	0.01
1280	-1350.973086	491	0.01
1290	-1350.972958	491	0.01
1300	-1350.967018	491	0.01
1310	-1350.966967	491	0.01
1320	-1350.872071	491	0.01
1330	-1350.840556	491	0.01
1340	-1350.830494	491	0.01
1350	-1350.790553	491	0.01
1360	-1350.779208	491	0.01
1370	-1350.768513	491	0.01
1380	-1350.765565	491	0.01
1390	-1350.765056	491	0.01
1400	-1350.738005	491	0.01
1410	-1350.703096	491	0.01
1420	-1350.691023	491	0.01
1430	-1350.654603	491	0.01
1440	-1350.654603	491	0.01
1450	-1350.654603	491	0.01
1460	-1350.637853	491	0.01
1470	-1350.629063	491	0.01
1480	-1350.628851	491	0.01
1490	-1350.628517	491	0.01
1500	-1350.628517	492	0.01
1510	-1350.579726	492	0.01
1520	-1350.579599	492	0.01
1530	-1350.550315	492	0.01
1540	-1350.549653	492	0.01
1550	-1350.545076	492	0.01
1560	-1350.541467	492	0.01
1570	-1350.541467	492	0.01
1580	-1350.541467	492	0.01
1590	-1350.541467	492	0.01
1600	-1350.541467	492	0.01
1610	-1350.541467	492	0.01
1620	-1350.541467	492	0.01
1630	-1350.541467	492	0.01
1640	-1350.538724	492	0.01
1650	-1350.538724	492	0.01
1660	-1350.536467	492	0.01
1670	-1350.536467	492	0.01
1680	-1350.536467	492	0.01
1690	-1350.536467	492	0.01
1700	-1350.536467	492	0.01
1710	-1350.536467	492	0.01
1720	-1350.536467	492	0.01
1730	-1350.534777	492	0.01
1740	-1350.534777	492	0.01
1750	-1350.534777	492	0.01
1760	-1350.534777	492	0.01
1770	-1350.534097	492	0.01
1780	-1350.532725	492	0.01
1790	-1350.532725	492	0.01
1800	-1350.5327	492	0.01
1810	-1350.5327	492	0.01
1820	-1350.5327	492	0.01
1830	-1350.517446	492	0.01
1840	-1350.44857	492	0.01
1850	-1350.44857	492	0.01
1860	-1350.433185	492	0.01
1870	-1350.428908	492	0.01
1880	-1350.428908	492	0.01
1890	-1350.407415	492	0.01
1900	-1350.373293	492	0.01
1910	-1350.341323	492	0.01
1920	-1350.340367	492	0.01
1930	-1350.340367	492	0.01
1940	-1350.339999	492	0.01
1950	-1350.337984	492	0.01
1960	-1350.337984	492	0.01
1970	-1350.337984	492	0.01
1980	-1350.281017	492	0.01
1990	-1350.281017	492	0.01
2000	-1350.281017	492	0.01
2010	-1350.269655	492	0.01
2020	-1350.26965	492	0.01
2030	-1350.2668	492	0.01
2040	-1350.257591	492	0.01
2050	-1350.257591	492	0.01
2060	-1350.254731	492	0.01
2070	-1350.253868	492	0.01
2080	-1350.253868	493	0.01
2090	-1350.252164	493	0.01
2100	-1350.248855	493	0.01
2110	-1350.248855	493	0.01
2120	-1350.247397	493	0.01
2130	-1350.226457	493	0.01
2140	-1350.22261	493	0.01
2150	-1350.222604	493	0.01
2160	-1350.220779	493	0.01
2170	-1350.169208	493	0.01
2180	-1350.165	493	0.01
2190	-1350.16149	493	0.01
2200	-1350.129364	493	0.01
2210	-1350.128663	493	0.01
2220	-1350.126566	493	0.01
2230	-1350.126566	493	0.01
2240	-1350.11131	493	0.01
2250	-1350.11131	493	0.01
2260	-1350.094827	493	0.01
2270	-1350.093478	493	0.01
2280	-1350.09342	493	0.01
2290	-1350.09342	493	0.01
2300	-1350.091816	493	0.01
2310	-1350.091816	493	0.01
2320	-1350.091694	493	0.01
2330	-1350.089361	493	0.01
2340	-1350.089023	493	0.01
2350	-1350.088265	493	0.01
2360	-1350.086937	493	0.01
2370	-1350.084557	493	0.01
2380	-1350.066809	493	0.01
2390	-1350.065887	493	0.01
2400	-1350.063977	493	0.01
2410	-1350.061177	493	0.01
2420	-1350.051993	493	0.01
2430	-1350.051993	493	0.01
2440	-1350.049647	493	0.01
2450	-1350.04812	493	0.01
2460	-1350.04812	493	0.01
2470	-1350.04812	493	0.01
2480	-1350.045235	493	0.01
2490	-1350.045009	493	0.01
2500	-1350.044464	493	0.01
2510	-1350.043837	493	0.01
2520	-1350.043837	493	0.01
2530	-1349.999504	493	0.01
2540	-1349.994473	493	0.01
2550	-1349.992237	493	0.01
2560	-1349.992237	493	0.01
2570	-1349.992237	493	0.01
2580	-1349.989931	493	0.01
2590	-1349.989931	493	0.01
2600	-1349.984227	493	0.01
2610	-1349.980607	493	0.01
2620	-1349.980365	494	0.01
2630	-1349.980365	494	0.01
2640	-1349.980363	494	0.01
2650	-1349.980363	494	0.01
2660	-1349.943419	494	0.01
2670	-1349.943419	494	0.01
2680	-1349.941428	494	0.01
2690	-1349.938227	494	0.01
2700	-1349.936185	494	0.01
2710	-1349.936185	494	0.01
2720	-1349.936185	494	0.01
2730	-1349.934412	494	0.01
2740	-1349.930992	494	0.01
2750	-1349.930992	494	0.01
2760	-1349.930992	494	0.01
2770	-1349.899859	494	0.01
2780	-1349.899859	494	0.01
2790	-1349.899859	494	0.01
2800	-1349.899859	494	0.01
2810	-1349.858011	494	0.01
2820	-1349.853624	494	0.01
2830	-1349.853624	494	0.01
2840	-1349.853624	494	0.01
2850	-1349.853508	494	0.01
2860	-1349.847404	494	0.01
2870	-1349.847404	494	0.01
2880	-1349.843951	494	0.01
2890	-1349.843946	494	0.01
2900	-1349.841828	494	0.01
2910	-1349.813997	494	0.01
2920	-1349.813997	494	0.01
2930	-1349.813997	494	0.01
2940	-1349.813997	494	0.01
2950	-1349.813789	494	0.01
2960	-1349.813689	494	0.01
2970	-1349.80723	494	0.01
2980	-1349.784915	494	0.01
2990	-1349.778174	494	0.01
3000	-1349.778174	494	0.01
3010	-1349.778174	494	0.01
3020	-1349.778174	494	0.01
3030	-1349.774339	494	0.01
3040	-1349.774339	494	0.01
3050	-1349.750825	494	0.01
3060	-1349.733098	494	0.01
3070	-1349.70615	494	0.01
3080	-1349.702576	494	0.01
3090	-1349.687966	494	0.01
3100	-1349.687966	494	0.01
3110	-1349.687966	494	0.01
3120	-1349.687966	494	0.01
3130	-1349.687966	494	0.01
3140	-1349.687864	494	0.01
3150	-1349.682808	495	0.01
3160	-1349.680099	495	0.01
3170	-1349.679182	495	0.01
3180	-1349.678265	495	0.01
3190	-1349.677666	495	0.01
3200	-1349.677666	495	0.01
3210	-1349.677666	495	0.01
3220	-1349.677666	495	0.01
3230	-1349.677666	495	0.01
3240	-1349.677666	495	0.01
3250	-1349.66947	495	0.01
3260	-1349.66947	495	0.01
3270	-1349.668842	495	0.01
3280	-1349.668842	495	0.01
3290	-1349.661656	495	0.01
3300	-1349.659669	495	0.01
3310	-1349.659669	495	0.01
3320	-1349.659204	495	0.01
3330	-1349.659154	495	0.01
3340	-1349.65879	495	0.01
3350	-1349.65879	495	0.01
3360	-1349.65879	495	0.01
3370	-1349.65879	495	0.01
3380	-1349.65879	495	0.01
3390	-1349.65879	495	0.01
3400	-1349.658581	495	0.01
3410	-1349.658581	495	0.01
3420	-1349.658581	495	0.01
3430	-1349.658581	495	0.01
3440	-1349.658581	495	0.01
3450	-1349.658023	495	0.01
3460	-1349.658017	495	0.01
3470	-1349.658017	495	0.01
3480	-1349.657343	495	0.01
3490	-1349.657262	495	0.01
3500	-1349.657262	495	0.01
3510	-1349.656622	495	0.01
3520	-1349.656622	495	0.01
3530	-1349.656622	495	0.01
3540	-1349.656622	495	0.01
3550	-1349.656622	495	0.01
3560	-1349.656622	495	0.01
3570	-1349.656622	495	0.01
3580	-1349.656622	495	0.01
3590	-1349.65476	495	0.01
3600	-1349.65476	495	0.01
3610	-1349.65476	495	0.01
3620	-1349.65476	495	0.01
3630	-1349.654714	495	0.01
3640	-1349.654714	496	0.01
3650	-1349.654714	496	0.01
3660	-1349.654714	496	0.01
3670	-1349.654714	496	0.01
3680	-1349.654714	496	0.01
3690	-1349.654714	496	0.01
3700	-1349.654714	496	0.01
3710	-1349.652254	496	0.01
3720	-1349.652254	496	0.01
3730	-1349.64725	496	0.01
3740	-1349.64725	496	0.01
3750	-1349.64725	496	0.01
3760	-1349.615918	496	0.01
3770	-1349.609685	496	0.01
3780	-1349.6083	496	0.01
3790	-1349.6083	496	0.01
3800	-1349.607797	496	0.01
3810	-1349.607481	496	0.01
3820	-1349.607227	496	0.01
3830	-1349.605664	496	0.01
3840	-1349.600532	496	0.01
3850	-1349.600256	496	0.01
3860	-1349.599401	496	0.01
3870	-1349.59767	496	0.01
3880	-1349.597144	496	0.01
3890	-1349.597144	496	0.01
3900	-1349.597144	496	0.01
3910	-1349.593459	496	0.01
3920	-1349.593076	496	0.01
3930	-1349.593076	496	0.01
3940	-1349.589741	496	0.01
3950	-1349.589741	496	0.01
3960	-1349.589741	496	0.01
3970	-1349.578735	496	0.01
3980	-1349.578735	496	0.01
3990	-1349.578735	496	0.01
4000	-1349.571268	496	0.01
4010	-1349.571268	496	0.01
4020	-1349.558058	496	0.01
4030	-1349.551032	496	0.01
4040	-1349.548692	496	0.01
4050	-1349.548685	496	0.01
4060	-1349.54437	496	0.01
4070	-1349.544336	496	0.01
4080	-1349.544336	496	0.01
4090	-1349.544336	496	0.01
4100	-1349.518104	496	0.01
4110	-1349.514305	496	0.01
4120	-1349.514305	496	0.01
4130	-1349.502162	497	0.01
4140	-1349.502162	497	0.01
4150	-1349.49297	497	0.01
4160	-1349.488951	497	0.01
4170	-1349.488951	497	0.01
4180	-1349.488951	497	0.01
4190	-1349.480551	497	0.01
4200	-1349.475084	497	0.01
4210	-1349.474946	497	0.01
4220	-1349.474946	497	0.01
4230	-1349.47486	497	0.01
4240	-1349.47486	497	0.01
4250	-1349.47486	497	0.01
4260	-1349.47486	497	0.01
4270	-1349.47486	497	0.01
4280	-1349.47486	497	0.01
4290	-1349.460253	497	0.01
4300	-1349.448027	497	0.01
4310	-1349.448027	497	0.01
4320	-1349.447171	497	0.01
4330	-1349.440105	497	0.01
4340	-1349.440105	497	0.01
4350	-1349.438793	497	0.01
4360	-1349.43813	497	0.01
4370	-1349.43813	497	0.01
4380	-1349.43813	497	0.01
4390	-1349.434282	497	0.01
4400	-1349.433084	497	0.01
4410	-1349.433084	497	0.01
4420	-1349.433084	497	0.01
4430	-1349.431766	497	0.01
4440	-1349.431766	497	0.01
4450	-1349.427455	497	0.01
4460	-1349.424121	497	0.01
4470	-1349.42382	497	0.01
4480	-1349.422905	497	0.01
4490	-1349.422905	497	0.01
4500	-1349.41743	497	0.01
4510	-1349.390242	497	0.01
4520	-1349.390242	497	0.01
4530	-1349.386883	497	0.01
4540	-1349.385783	497	0.01
4550	-1349.382636	497	0.01
4560	-1349.382636	497	0.01
4570	-1349.382636	497	0.01
4580	-1349.378876	497	0.01
4590	-1349.378876	497	0.01
4600	-1349.37727	497	0.01
4610	-1349.368705	497	0.01
4620	-1349.368705	497	0.01
4630	-1349.368422	497	0.01
4640	-1349.368422	497	0.01
4650	-1349.368422	497	0.01
4660	-1349.368422	498	0.01
4670	-1349.368422	498	0.01
4680	-1349.368422	498	0.01
4690	-1349.368422	498	0.01
4700	-1349.368422	498	0.01
4710	-1349.368422	498	0.01
4720	-1349.366965	498	0.01
4730	-1349.366965	498	0.01
4740	-1349.366965	498	0.01
4750	-1349.366965	498	0.01
4760	-1349.366965	498	0.01
4770	-1349.364194	498	0.01
4780	-1349.364194	498	0.01
4790	-1349.364194	498	0.01
4800	-1349.364147	498	0.01
4810	-1349.364135	498	0.01
4820	-1349.364135	498	0.01
4830	-1349.364135	498	0.01
4840	-1349.364135	498	0.01
4850	-1349.364135	498	0.01
4860	-1349.364135	498	0.01
4870	-1349.356977	498	0.01
4880	-1349.341893	498	0.01
4890	-1349.341893	498	0.01
4900	-1349.341026	498	0.01
4910	-1349.341026	498	0.01
4920	-1349.340521	498	0.01
4930	-1349.339886	498	0.01
4940	-1349.33809	498	0.01
4950	-1349.33809	498	0.01
4960	-1349.33809	498	0.01
4970	-1349.337618	498	0.01
4980	-1349.337618	498	0.01
4990	-1349.337618	498	0.01
5000	-1349.335869	498	0.01
5010	-1349.335869	498	0.01
5020	-1349.331551	498	0.01
5030	-1349.326287	498	0.01
5040	-1349.326287	498	0.01
5050	-1349.326287	498	0.01
5060	-1349.326239	498	0.01
5070	-1349.321541	498	0.01
5080	-1349.321541	498	0.01
5090	-1349.312881	498	0.01
5100	-1349.310582	498	0.01
5110	-1349.310582	498	0.01
5120	-1349.309182	498	0.01
5130	-1349.307989	498	0.01
5140	-1349.307503	498	0.01
5150	-1349.30568	498	0.01
5160	-1349.303691	498	0.01
5170	-1349.303448	498	0.01
5180	-1349.303448	498	0.01
5190	-1349.302682	499	0.01
5200	-1349.302682	499	0.01
5210	-1349.302682	499	0.01
5220	-1349.302571	499	0.01
5230	-1349.300972	499	0.01
5240	-1349.300972	499	0.01
5250	-1349.300203	499	0.01
5260	-1349.300203	499	0.01
5270	-1349.285219	499	0.01
5280	-1349.285219	499	0.01
5290	-1349.285219	499	0.01
5300	-1349.285219	499	0.01
5310	-1349.285219	499	0.01
5320	-1349.285219	499	0.01
5330	-1349.285219	499	0.01
5340	-1349.285219	499	0.01
5350	-1349.283517	499	0.01
5360	-1349.273172	499	0.01
5370	-1349.273172	499	0.01
5380	-1349.273172	499	0.01
5390	-1349.273172	499	0.01
5400	-1349.273172	499	0.01
5410	-1349.273089	499	0.01
5420	-1349.273089	499	0.01
5430	-1349.273089	499	0.01
5440	-1349.273089	499	0.01
5450	-1349.273089	499	0.01
5460	-1349.273089	499	0.01
5470	-1349.273089	499	0.01
5480	-1349.273089	499	0.01
5490	-1349.273089	499	0.01
5500	-1349.27187	499	0.01
5510	-1349.27187	499	0.01
5520	-1349.27187	499	0.01
5530	-1349.27187	499	0.01
5540	-1349.27187	499	0.01
5550	-1349.268744	499	0.01
5560	-1349.268744	499	0.01
5570	-1349.268607	499	0.01
5580	-1349.268607	499	0.01
5590	-1349.268607	499	0.01
5600	-1349.268607	499	0.01
5610	-1349.268607	499	0.01
5620	-1349.268607	499	0.01
5630	-1349.268053	499	0.01
5640	-1349.261016	499	0.01
5650	-1349.258332	499	0.01
5660	-1349.255092	499	0.01
5670	-1349.255092	499	0.01
5680	-1349.253307	499	0.01
5690	-1349.252643	499	0.01
5700	-1349.240459	499	0.01
5710	-1349.240459	500	0.01
5720	-1349.240141	500	0.01
5730	-1349.240141	500	0.01
5740	-1349.238133	500	0.01
5750	-1349.236475	500	0.01
5760	-1349.235228	500	0.01
5770	-1349.228919	500	0.01
5780	-1349.228919	500	0.01
5790	-1349.228464	500	0.01
5800	-1349.228464	500	0.01
5810	-1349.228464	500	0.01
5820	-1349.225616	500	0.01
5830	-1349.225616	500	0.01
5840	-1349.225616	500	0.01
5850	-1349.223176	500	0.01
5860	-1349.223176	500	0.01
5870	-1349.223176	500	0.01
5880	-1349.223176	500	0.01
5890	-1349.223176	500	0.01
5900	-1349.223176	500	0.01
5910	-1349.223176	500	0.01
5920	-1349.223176	500	0.01
5930	-1349.223176	500	0.01
5940	-1349.222429	500	0.01
5950	-1349.220296	500	0.01
5960	-1349.212451	500	0.01
5970	-1349.212451	500	0.01
5980	-1349.212432	500	0.01
5990	-1349.210471	500	0.01
6000	-1349.208764	500	0.01
6010	-1349.208764	500	0.01
6020	-1349.208764	500	0.01
6030	-1349.208764	500	0.01
6040	-1349.208008	500	0.01
6050	-1349.208008	500	0.01
6060	-1349.208008	500	0.01
6070	-1349.206967	500	0.01
6080	-1349.206967	500	0.01
6090	-1349.206967	500	0.01
6100	-1349.198883	500	0.01
6110	-1349.19787	500	0.01
6120	-1349.197481	500	0.01
6130	-1349.19428	500	0.01
6140	-1349.19428	500	0.01
6150	-1349.193062	500	0.01
6160	-1349.193062	500	0.01
6170	-1349.193062	500	0.01
6180	-1349.19288	500	0.01
6190	-1349.19288	500	0.01
6200	-1349.19288	501	0.01
6210	-1349.19288	501	0.01
6220	-1349.19288	501	0.01
6230	-1349.19288	501	0.01
6240	-1349.19288	501	0.01
6250	-1349.192507	501	0.01
6260	-1349.192507	501	0.01
6270	-1349.192507	501	0.01
6280	-1349.192507	501	0.01
6290	-1349.192507	501	0.01
6300	-1349.192507	501	0.01
6310	-1349.192507	501	0.01
6320	-1349.192507	501	0.01
6330	-1349.191815	501	0.01
6340	-1349.191807	501	0.01
6350	-1349.191807	501	0.01
6360	-1349.191807	501	0.01
6370	-1349.191807	501	0.01
6380	-1349.191807	501	0.01
6390	-1349.190046	501	0.01
6400	-1349.190046	501	0.01
6410	-1349.190036	501	0.01
6420	-1349.190036	501	0.01
6430	-1349.190036	501	0.01
6440	-1349.190036	501	0.01
6450	-1349.190036	501	0.01
6460	-1349.188373	501	0.01
6470	-1349.188373	501	0.01
6480	-1349.188373	501	0.01
6490	-1349.187761	501	0.01
6500	-1349.187737	501	0.01
6510	-1349.186962	501	0.01
6520	-1349.186962	501	0.01
6530	-1349.186962	501	0.01
6540	-1349.18626	501	0.01
6550	-1349.18626	501	0.01
6560	-1349.18626	501	0.01
6570	-1349.18626	501	0.01
6580	-1349.185175	501	0.01
6590	-1349.184142	501	0.01
6600	-1349.184142	501	0.01
6610	-1349.180273	501	0.01
6620	-1349.179756	501	0.01
6630	-1349.17854	501	0.01
6640	-1349.176063	501	0.01
6650	-1349.171137	501	0.01
6660	-1349.171137	501	0.01
6670	-1349.16824	501	0.01
6680	-1349.167884	501	0.01
6690	-1349.167884	501	0.01
6700	-1349.167884	501	0.01
6710	-1349.167523	501	0.01
6720	-1349.167523	502	0.01
6730	-1349.167523	502	0.01
6740	-1349.166252	502	0.01
6750	-1349.166108	502	0.01
6760	-1349.161282	502	0.01
6770	-1349.161282	502	0.01
6780	-1349.16058	502	0.01
6790	-1349.160291	502	0.01
6800	-1349.158331	502	0.01
6810	-1349.158308	502	0.01
6820	-1349.158308	502	0.01
6830	-1349.158296	502	0.01
6840	-1349.157171	502	0.01
6850	-1349.155235	502	0.01
6860	-1349.153496	502	0.01
6870	-1349.148591	502	0.01
6880	-1349.1483	502	0.01
6890	-1349.1483	502	0.01
6900	-1349.1483	502	0.01
6910	-1349.145303	502	0.01
6920	-1349.145303	502	0.01
6930	-1349.144391	502	0.01
6940	-1349.144391	502	0.01
6950	-1349.142983	502	0.01
6960	-1349.141647	502	0.01
6970	-1349.141162	502	0.01
6980	-1349.137048	502	0.01
6990	-1349.137048	502	0.01
7000	-1349.136292	502	0.01
7010	-1349.136292	502	0.01
7020	-1349.136292	502	0.01
7030	-1349.136292	502	0.01
7040	-1349.12818	502	0.01
7050	-1349.12818	502	0.01
7060	-1349.12818	502	0.01
7070	-1349.12818	502	0.01
7080	-1349.12818	502	0.01
7090	-1349.12818	502	0.01
7100	-1349.12818	502	0.01
7110	-1349.12818	502	0.01
7120	-1349.12818	502	0.01
7130	-1349.125656	502	0.01
7140	-1349.125656	502	0.01
7150	-1349.125651	502	0.01
7160	-1349.125651	502	0.01
7170	-1349.125651	502	0.01
7180	-1349.125316	502	0.01
7190	-1349.125316	502	0.01
7200	-1349.124696	502	0.01
7210	-1349.124696	502	0.01
7220	-1349.124533	502	0.01
7230	-1349.124533	503	0.01
7240	-1349.124533	503	0.01
7250	-1349.123728	503	0.01
7260	-1349.123728	503	0.01
7270	-1349.123728	503	0.01
7280	-1349.123728	503	0.01
7290	-1349.123581	503	0.01
7300	-1349.123581	503	0.01
7310	-1349.12354	503	0.01
7320	-1349.12348	503	0.01
7330	-1349.12348	503	0.01
7340	-1349.12348	503	0.01
7350	-1349.12348	503	0.01
7360	-1349.12348	503	0.01
7370	-1349.12348	503	0.01
7380	-1349.12348	503	0.01
7390	-1349.12348	503	0.01
7400	-1349.12348	503	0.01
7410	-1349.12348	503	0.01
7420	-1349.12348	503	0.01
7430	-1349.12348	503	0.01
7440	-1349.12348	503	0.01
7450	-1349.12348	503	0.01
7460	-1349.12348	503	0.01
7470	-1349.121573	503	0.01
7480	-1349.121573	503	0.01
7490	-1349.121573	503	0.01
7500	-1349.121573	503	0.01
7510	-1349.121573	503	0.01
7520	-1349.121573	503	0.01
7530	-1349.121573	503	0.01
7540	-1349.121559	503	0.01
7550	-1349.121559	503	0.01
7560	-1349.121559	503	0.01
7570	-1349.121559	503	0.01
