Search rep 1 (of 10)
random seed = 308790
gen	best_like	time	optPrecision
2020	-1372.441	3	0.01
2030	-1372.441	4	0.01
2040	-1372.441	4	0.01
2050	-1372.441	4	0.01
2060	-1372.441	4	0.01
2070	-1372.441	4	0.01
2080	-1372.400505	4	0.01
2090	-1372.39983	4	0.01
2100	-1372.395897	4	0.01
2110	-1372.395897	4	0.01
2120	-1372.284707	4	0.01
2130	-1372.284707	4	0.01
2140	-1372.284621	4	0.01
2150	-1372.26651	4	0.01
2160	-1372.265438	4	0.01
2170	-1372.263742	4	0.01
2180	-1372.263511	4	0.01
2190	-1372.263511	4	0.01
2200	-1372.241283	4	0.01
2210	-1372.241283	4	0.01
2220	-1372.232307	4	0.01
2230	-1372.199883	4	0.01
2240	-1372.196238	4	0.01
2250	-1372.188361	4	0.01
2260	-1372.188361	4	0.01
2270	-1372.171069	4	0.01
2280	-1372.168841	4	0.01
2290	-1372.164367	4	0.01
2300	-1372.1637	4	0.01
2310	-1372.1637	4	0.01
2320	-1372.157593	4	0.01
2330	-1372.155675	4	0.01
2340	-1372.155675	4	0.01
2350	-1372.155675	4	0.01
2360	-1372.152023	4	0.01
2370	-1372.141898	4	0.01
2380	-1372.141898	4	0.01
2390	-1372.141898	4	0.01
2400	-1372.141597	4	0.01
2410	-1372.141597	4	0.01
2420	-1372.140774	4	0.01
2430	-1372.140356	4	0.01
2440	-1372.137	5	0.01
2450	-1372.13157	5	0.01
2460	-1372.13157	5	0.01
2470	-1372.128683	5	0.01
2480	-1372.128677	5	0.01
2490	-1372.124414	5	0.01
2500	-1372.123009	5	0.01
2510	-1372.122727	5	0.01
2520	-1372.12246	5	0.01
2530	-1372.122017	5	0.01
2540	-1372.122017	5	0.01
2550	-1372.122017	5	0.01
2560	-1372.122017	5	0.01
2570	-1372.118835	5	0.01
2580	-1372.117918	5	0.01
2590	-1372.117918	5	0.01
2600	-1372.116923	5	0.01
2610	-1372.109936	5	0.01
2620	-1372.108374	5	0.01
2630	-1372.108374	5	0.01
2640	-1372.108374	5	0.01
2650	-1372.107926	5	0.01
2660	-1372.107926	5	0.01
2670	-1372.107926	5	0.01
2680	-1372.107241	5	0.01
2690	-1372.107161	5	0.01
2700	-1372.107109	5	0.01
2710	-1372.107005	5	0.01
2720	-1372.106927	5	0.01
2730	-1372.106927	5	0.01
2740	-1372.106927	5	0.01
2750	-1372.106927	5	0.01
2760	-1372.106927	5	0.01
2770	-1372.106927	5	0.01
2780	-1372.106927	5	0.01
2790	-1372.106856	5	0.01
2800	-1372.096852	5	0.01
2810	-1372.096852	5	0.01
2820	-1372.096846	5	0.01
2830	-1372.096846	6	0.01
2840	-1372.096746	6	0.01
2850	-1372.09656	6	0.01
2860	-1372.09656	6	0.01
2870	-1372.09656	6	0.01
2880	-1372.09656	6	0.01
2890	-1372.09656	6	0.01
2900	-1372.09527	6	0.01
2910	-1372.09527	6	0.01
2920	-1372.09527	6	0.01
2930	-1372.09527	6	0.01
2940	-1372.09527	6	0.01
2950	-1372.095183	6	0.01
2960	-1372.095183	6	0.01
2970	-1372.095183	6	0.01
2980	-1372.095085	6	0.01
2990	-1372.095085	6	0.01
3000	-1372.095085	6	0.01
3010	-1372.095085	6	0.01
3020	-1372.095085	6	0.01
3030	-1372.094994	6	0.01
3040	-1372.094994	6	0.01
3050	-1372.094886	6	0.01
3060	-1372.094886	6	0.01
3070	-1372.094886	6	0.01
3080	-1372.086825	6	0.01
3090	-1372.086825	6	0.01
3100	-1372.086825	6	0.01
3110	-1372.086825	6	0.01
3120	-1372.085851	6	0.01
3130	-1372.085851	6	0.01
3140	-1372.083415	6	0.01
3150	-1372.083215	6	0.01
3160	-1372.083215	6	0.01
3170	-1372.083215	6	0.01
3180	-1372.082902	6	0.01
3190	-1372.082902	6	0.01
3200	-1372.082801	7	0.01
3210	-1372.082493	7	0.01
3220	-1372.082493	7	0.01
3230	-1372.082493	7	0.01
3240	-1372.08218	7	0.01
3250	-1372.081783	7	0.01
3260	-1372.081473	7	0.01
3270	-1372.081473	7	0.01
3280	-1372.081473	7	0.01
3290	-1372.081379	7	0.01
3300	-1372.081379	7	0.01
3310	-1372.081193	7	0.01
3320	-1372.081193	7	0.01
3330	-1372.081193	7	0.01
3340	-1372.081101	7	0.01
3350	-1372.080869	7	0.01
3360	-1372.080869	7	0.01
3370	-1372.080841	7	0.01
3380	-1372.080841	7	0.01
3390	-1372.080841	7	0.01
3400	-1372.080841	7	0.01
3410	-1372.080841	7	0.01
3420	-1372.080841	7	0.01
3430	-1372.080841	7	0.01
3440	-1372.080841	7	0.01
3450	-1372.080841	7	0.01
3460	-1372.080787	7	0.01
3470	-1372.080787	7	0.01
3480	-1372.080787	7	0.01
3490	-1372.080787	7	0.01
3500	-1372.078732	7	0.01
3510	-1372.078732	7	0.01
3520	-1372.078604	7	0.01
3530	-1372.078604	7	0.01
3540	-1372.077547	7	0.01
3550	-1372.077484	7	0.01
3560	-1372.077439	7	0.01
3570	-1372.075728	8	0.01
3580	-1372.07542	8	0.01
3590	-1372.07542	8	0.01
3600	-1372.07542	8	0.01
3610	-1372.071586	8	0.01
3620	-1372.071233	8	0.01
3630	-1372.071233	8	0.01
3640	-1372.071233	8	0.01
3650	-1372.070214	8	0.01
3660	-1372.070214	8	0.01
3670	-1372.070214	8	0.01
3680	-1372.068335	8	0.01
3690	-1372.068335	8	0.01
3700	-1372.068335	8	0.01
3710	-1372.06785	8	0.01
3720	-1372.06785	8	0.01
3730	-1372.06785	8	0.01
3740	-1372.06785	8	0.01
3750	-1372.067512	8	0.01
3760	-1372.066361	8	0.01
3770	-1372.066361	8	0.01
3780	-1372.066361	8	0.01
3790	-1372.066361	8	0.01
3800	-1372.066361	8	0.01
3810	-1372.066361	8	0.01
3820	-1372.066361	8	0.01
3830	-1372.065536	8	0.01
3840	-1372.065536	8	0.01
3850	-1372.063592	8	0.01
3860	-1372.063025	8	0.01
3870	-1372.063025	8	0.01
3880	-1372.063025	8	0.01
3890	-1372.063025	8	0.01
3900	-1372.063025	8	0.01
3910	-1372.063025	8	0.01
3920	-1372.063025	8	0.01
3930	-1372.063025	8	0.01
3940	-1372.062915	8	0.01
3950	-1372.062915	8	0.01
3960	-1372.062915	9	0.01
3970	-1372.062915	9	0.01
3980	-1372.062915	9	0.01
3990	-1372.062915	9	0.01
4000	-1372.062915	9	0.01
4010	-1372.062915	9	0.01
4020	-1372.062915	9	0.01
4030	-1372.0629	9	0.01
4040	-1372.0629	9	0.01
4050	-1372.0629	9	0.01
4060	-1372.0629	9	0.01
4070	-1372.0629	9	0.01
4080	-1372.0629	9	0.01
4090	-1372.0629	9	0.01
4100	-1372.0629	9	0.01
4110	-1372.0629	9	0.01
4120	-1372.0629	9	0.01
4130	-1372.062843	9	0.01
4140	-1372.057414	9	0.01
4150	-1372.056675	9	0.01
4160	-1372.056675	9	0.01
4170	-1372.056675	9	0.01
4180	-1372.056428	9	0.01
4190	-1372.056428	9	0.01
4200	-1372.056428	9	0.01
4210	-1372.050318	9	0.01
4220	-1372.050318	9	0.01
4230	-1372.050318	9	0.01
4240	-1372.049303	9	0.01
4250	-1372.048382	9	0.01
4260	-1372.048288	9	0.01
4270	-1372.045708	9	0.01
4280	-1372.042966	9	0.01
4290	-1372.042966	9	0.01
4300	-1372.03896	9	0.01
4310	-1372.038293	9	0.01
4320	-1372.036713	9	0.01
4330	-1372.034679	10	0.01
4340	-1372.032891	10	0.01
4350	-1372.032881	10	0.01
4360	-1372.032881	10	0.01
4370	-1372.032881	10	0.01
4380	-1372.032881	10	0.01
4390	-1372.032734	10	0.01
4400	-1372.032734	10	0.01
4410	-1372.032734	10	0.01
4420	-1372.032734	10	0.01
4430	-1372.032734	10	0.01
4440	-1372.031862	10	0.01
4450	-1372.031862	10	0.01
4460	-1372.031862	10	0.01
4470	-1372.031862	10	0.01
4480	-1372.031862	10	0.01
4490	-1372.031862	10	0.01
4500	-1372.031732	10	0.01
4510	-1372.031732	10	0.01
4520	-1372.031732	10	0.01
4530	-1372.031732	10	0.01
4540	-1372.031732	10	0.01
4550	-1372.031732	10	0.01
4560	-1372.027922	10	0.01
4570	-1372.027922	10	0.01
4580	-1372.027827	10	0.01
4590	-1372.027827	10	0.01
4600	-1372.027827	10	0.01
4610	-1372.027827	10	0.01
4620	-1372.027827	10	0.01
4630	-1372.027827	10	0.01
4640	-1372.027774	10	0.01
4650	-1372.027774	10	0.01
4660	-1372.027774	10	0.01
4670	-1372.027774	10	0.01
4680	-1372.027594	10	0.01
4690	-1372.027581	10	0.01
4700	-1372.027581	10	0.01
4710	-1372.027581	11	0.01
4720	-1372.027581	11	0.01
4730	-1372.027581	11	0.01
4740	-1372.027581	11	0.01
4750	-1372.027581	11	0.01
4760	-1372.027581	11	0.01
4770	-1372.027581	11	0.01
4780	-1372.027581	11	0.01
4790	-1372.027581	11	0.01
4800	-1372.027259	11	0.01
4810	-1372.027259	11	0.01
4820	-1372.027259	11	0.01
4830	-1372.025228	11	0.01
4840	-1372.025228	11	0.01
4850	-1372.025228	11	0.01
4860	-1372.025228	11	0.01
4870	-1372.025228	11	0.01
4880	-1372.025197	11	0.01
4890	-1372.025197	11	0.01
4900	-1372.024457	11	0.01
4910	-1372.024457	11	0.01
4920	-1372.023495	11	0.01
4930	-1372.018157	11	0.01
4940	-1372.018157	11	0.01
4950	-1372.018157	11	0.01
4960	-1372.018157	11	0.01
4970	-1372.016608	11	0.01
4980	-1372.016608	11	0.01
4990	-1372.016497	11	0.01
5000	-1372.016497	11	0.01
5010	-1372.016497	11	0.01
5020	-1372.016497	11	0.01
5030	-1372.016497	11	0.01
5040	-1372.016497	11	0.01
5050	-1372.016326	11	0.01
5060	-1372.015422	11	0.01
5070	-1372.015422	11	0.01
5080	-1372.014708	11	0.01
5090	-1372.014708	11	0.01
5100	-1372.014708	12	0.01
5110	-1372.014708	12	0.01
5120	-1372.014708	12	0.01
5130	-1372.014708	12	0.01
5140	-1372.014687	12	0.01
5150	-1372.014322	12	0.01
5160	-1372.010857	12	0.01
5170	-1372.010857	12	0.01
5180	-1372.010857	12	0.01
5190	-1372.010617	12	0.01
5200	-1372.010135	12	0.01
5210	-1372.010135	12	0.01
5220	-1372.010135	12	0.01
5230	-1372.010135	12	0.01
5240	-1372.010135	12	0.01
5250	-1372.010135	12	0.01
5260	-1372.010112	12	0.01
5270	-1372.009975	12	0.01
5280	-1372.009975	12	0.01
5290	-1372.00971	12	0.01
5300	-1372.00971	12	0.01
5310	-1372.009331	12	0.01
5320	-1372.009331	12	0.01
5330	-1372.009331	12	0.01
5340	-1372.009331	12	0.01
5350	-1372.009331	12	0.01
5360	-1372.009331	12	0.01
5370	-1372.009292	12	0.01
5380	-1372.009292	12	0.01
5390	-1372.009283	12	0.01
5400	-1372.009283	12	0.01
5410	-1372.009283	12	0.01
5420	-1372.009283	12	0.01
5430	-1372.009283	12	0.01
5440	-1372.009283	12	0.01
5450	-1372.009283	12	0.01
5460	-1372.009283	12	0.01
5470	-1372.009283	12	0.01
5480	-1372.009283	13	0.01
5490	-1372.009211	13	0.01
5500	-1372.009211	13	0.01
5510	-1372.009211	13	0.01
5520	-1372.009211	13	0.01
5530	-1372.009211	13	0.01
5540	-1372.009211	13	0.01
5550	-1372.009211	13	0.01
5560	-1372.009211	13	0.01
5570	-1372.009211	13	0.01
5580	-1372.009211	13	0.01
5590	-1372.009211	13	0.01
5600	-1372.009211	13	0.01
5610	-1372.009211	13	0.01
5620	-1372.009211	13	0.01
5630	-1372.009096	13	0.01
5640	-1372.009096	13	0.01
5650	-1372.009096	13	0.01
5660	-1372.009096	13	0.01
5670	-1372.009096	13	0.01
5680	-1372.009096	13	0.01
5690	-1372.009096	13	0.01
5700	-1372.009096	13	0.01
5710	-1372.009096	13	0.01
5720	-1372.009096	13	0.01
5730	-1372.009096	13	0.01
5740	-1372.009096	13	0.01
5750	-1372.009096	13	0.01
5760	-1372.005398	13	0.01
5770	-1372.005398	13	0.01
5780	-1372.002366	13	0.01
5790	-1371.999358	13	0.01
5800	-1371.999358	13	0.01
5810	-1371.999358	13	0.01
5820	-1371.998736	13	0.01
5830	-1371.993404	13	0.01
5840	-1371.993404	13	0.01
5850	-1371.993404	13	0.01
5860	-1371.987313	14	0.01
5870	-1371.987212	14	0.01
5880	-1371.987212	14	0.01
5890	-1371.987212	14	0.01
5900	-1371.986408	14	0.01
5910	-1371.986408	14	0.01
5920	-1371.986408	14	0.01
5930	-1371.986408	14	0.01
5940	-1371.986408	14	0.01
5950	-1371.986408	14	0.01
5960	-1371.986128	14	0.01
5970	-1371.981186	14	0.01
5980	-1371.981186	14	0.01
5990	-1371.981186	14	0.01
6000	-1371.981186	14	0.01
6010	-1371.981186	14	0.01
6020	-1371.971017	14	0.01
6030	-1371.971017	14	0.01
6040	-1371.971017	14	0.01
6050	-1371.971017	14	0.01
6060	-1371.970705	14	0.01
6070	-1371.970705	14	0.01
6080	-1371.970705	14	0.01
6090	-1371.969861	14	0.01
6100	-1371.969861	14	0.01
6110	-1371.969853	14	0.01
6120	-1371.96655	14	0.01
6130	-1371.96655	14	0.01
6140	-1371.96655	14	0.01
6150	-1371.963726	14	0.01
6160	-1371.963726	14	0.01
6170	-1371.963726	14	0.01
6180	-1371.963726	14	0.01
6190	-1371.963726	14	0.01
6200	-1371.963726	14	0.01
6210	-1371.956486	14	0.01
6220	-1371.955063	15	0.01
6230	-1371.955063	15	0.01
6240	-1371.951704	15	0.01
6250	-1371.950807	15	0.01
6260	-1371.949237	15	0.01
6270	-1371.949237	15	0.01
6280	-1371.945757	15	0.01
6290	-1371.815149	15	0.01
6300	-1371.808214	15	0.01
6310	-1371.800377	15	0.01
6320	-1371.800377	15	0.01
6330	-1371.797371	15	0.01
6340	-1371.794173	15	0.01
6350	-1371.794173	15	0.01
6360	-1371.793461	15	0.01
6370	-1371.793461	15	0.01
6380	-1371.793461	15	0.01
6390	-1371.793461	15	0.01
6400	-1371.793461	15	0.01
6410	-1371.793461	15	0.01
6420	-1371.793461	15	0.01
6430	-1371.793461	15	0.01
6440	-1371.673565	15	0.01
6450	-1371.649731	15	0.01
6460	-1371.649731	15	0.01
6470	-1371.641093	15	0.01
6480	-1371.640275	15	0.01
6490	-1371.636234	15	0.01
6500	-1371.631304	15	0.01
6510	-1371.622094	15	0.01
6520	-1371.613871	15	0.01
6530	-1371.612355	15	0.01
6540	-1371.599671	15	0.01
6550	-1371.550918	15	0.01
6560	-1371.547297	15	0.01
6570	-1371.535827	15	0.01
6580	-1371.534635	15	0.01
6590	-1371.531588	15	0.01
6600	-1371.521873	15	0.01
6610	-1371.521873	16	0.01
6620	-1371.439373	16	0.01
6630	-1371.438627	16	0.01
6640	-1371.4313	16	0.01
6650	-1371.4313	16	0.01
6660	-1371.4313	16	0.01
6670	-1371.429894	16	0.01
6680	-1371.429836	16	0.01
6690	-1371.42965	16	0.01
6700	-1371.427864	16	0.01
6710	-1371.418293	16	0.01
6720	-1371.417488	16	0.01
6730	-1371.417488	16	0.01
6740	-1371.401323	16	0.01
6750	-1371.401323	16	0.01
6760	-1371.401323	16	0.01
6770	-1371.389341	16	0.01
6780	-1371.385547	16	0.01
6790	-1371.380576	16	0.01
6800	-1371.372187	16	0.01
6810	-1371.372187	16	0.01
6820	-1371.364434	16	0.01
6830	-1371.364434	16	0.01
6840	-1371.361866	16	0.01
6850	-1371.361866	16	0.01
6860	-1371.361866	16	0.01
6870	-1371.357611	16	0.01
6880	-1371.357611	16	0.01
6890	-1371.354188	16	0.01
6900	-1371.306732	16	0.01
6910	-1371.306732	16	0.01
6920	-1371.2665	16	0.01
6930	-1371.266051	16	0.01
6940	-1371.255185	16	0.01
6950	-1371.239312	16	0.01
6960	-1371.233339	16	0.01
6970	-1371.227928	16	0.01
6980	-1371.227928	16	0.01
6990	-1371.219271	16	0.01
7000	-1371.213044	16	0.01
7010	-1371.213044	16	0.01
7020	-1371.213044	16	0.01
7030	-1371.213044	17	0.01
7040	-1371.200993	17	0.01
7050	-1371.199885	17	0.01
7060	-1371.199885	17	0.01
7070	-1371.07584	17	0.01
7080	-1371.07578	17	0.01
7090	-1371.045856	17	0.01
7100	-1371.045856	17	0.01
7110	-1371.031852	17	0.01
7120	-1370.951374	17	0.01
7130	-1370.947114	17	0.01
7140	-1370.945618	17	0.01
7150	-1370.942307	17	0.01
7160	-1370.940152	17	0.01
7170	-1370.939765	17	0.01
7180	-1370.925003	17	0.01
7190	-1370.925003	17	0.01
7200	-1370.922723	17	0.01
7210	-1370.921916	17	0.01
7220	-1370.912727	17	0.01
7230	-1370.909541	17	0.01
7240	-1370.903964	17	0.01
7250	-1370.903964	17	0.01
7260	-1370.903964	17	0.01
7270	-1370.827789	17	0.01
7280	-1370.815151	17	0.01
7290	-1370.809621	17	0.01
7300	-1370.809621	17	0.01
7310	-1370.69679	17	0.01
7320	-1370.694639	17	0.01
7330	-1370.689926	17	0.01
7340	-1370.629746	17	0.01
7350	-1370.620348	17	0.01
7360	-1370.569762	17	0.01
7370	-1370.569762	17	0.01
7380	-1370.567103	17	0.01
7390	-1370.566357	17	0.01
7400	-1370.549044	17	0.01
7410	-1370.549044	17	0.01
7420	-1370.549044	17	0.01
7430	-1370.403417	17	0.01
7440	-1370.384191	17	0.01
7450	-1370.293323	17	0.01
7460	-1370.275092	17	0.01
7470	-1370.274067	17	0.01
7480	-1370.273697	18	0.01
7490	-1370.160321	18	0.01
7500	-1370.121807	18	0.01
7510	-1370.121673	18	0.01
7520	-1370.112666	18	0.01
7530	-1370.112666	18	0.01
7540	-1370.106241	18	0.01
7550	-1370.106241	18	0.01
7560	-1370.106241	18	0.01
7570	-1370.106241	18	0.01
7580	-1370.090582	18	0.01
7590	-1370.087663	18	0.01
7600	-1370.030138	18	0.01
7610	-1370.024361	18	0.01
7620	-1370.024361	18	0.01
7630	-1370.022748	18	0.01
7640	-1369.99087	18	0.01
7650	-1369.984525	18	0.01
7660	-1369.984525	18	0.01
7670	-1369.981874	18	0.01
7680	-1369.975099	18	0.01
7690	-1369.970172	18	0.01
7700	-1369.94005	18	0.01
7710	-1369.9329	18	0.01
7720	-1369.927751	18	0.01
7730	-1369.927751	18	0.01
7740	-1369.926977	18	0.01
7750	-1369.926573	18	0.01
7760	-1369.92091	18	0.01
7770	-1369.915304	18	0.01
7780	-1369.915304	18	0.01
7790	-1369.914637	18	0.01
7800	-1369.914613	18	0.01
7810	-1369.914613	18	0.01
7820	-1369.913249	18	0.01
7830	-1369.913249	18	0.01
7840	-1369.911031	18	0.01
7850	-1369.91067	18	0.01
7860	-1369.91067	18	0.01
7870	-1369.910387	18	0.01
7880	-1369.910387	19	0.01
7890	-1369.910387	19	0.01
7900	-1369.910329	19	0.01
7910	-1369.902543	19	0.01
7920	-1369.902368	19	0.01
7930	-1369.902023	19	0.01
7940	-1369.898267	19	0.01
7950	-1369.898267	19	0.01
7960	-1369.89824	19	0.01
7970	-1369.89824	19	0.01
7980	-1369.89824	19	0.01
7990	-1369.89824	19	0.01
8000	-1369.89824	19	0.01
8010	-1369.89824	19	0.01
8020	-1369.89824	19	0.01
8030	-1369.89824	19	0.01
8040	-1369.89824	19	0.01
8050	-1369.89824	19	0.01
8060	-1369.89824	19	0.01
8070	-1369.89824	19	0.01
8080	-1369.89824	19	0.01
8090	-1369.898049	19	0.01
8100	-1369.897681	19	0.01
8110	-1369.897681	19	0.01
8120	-1369.897681	19	0.01
8130	-1369.897681	19	0.01
8140	-1369.897681	19	0.01
8150	-1369.897681	19	0.01
8160	-1369.897681	19	0.01
8170	-1369.897681	19	0.01
8180	-1369.897681	19	0.01
8190	-1369.897681	19	0.01
8200	-1369.897681	19	0.01
8210	-1369.897681	19	0.01
8220	-1369.897681	19	0.01
8230	-1369.897681	19	0.01
8240	-1369.897681	19	0.01
8250	-1369.897681	19	0.01
8260	-1369.897681	19	0.01
8270	-1369.895807	20	0.01
8280	-1369.895807	20	0.01
8290	-1369.895807	20	0.01
8300	-1369.895807	20	0.01
8310	-1369.892219	20	0.01
8320	-1369.892219	20	0.01
8330	-1369.887717	20	0.01
8340	-1369.887072	20	0.01
8350	-1369.887072	20	0.01
8360	-1369.883982	20	0.01
8370	-1369.883982	20	0.01
8380	-1369.883587	20	0.01
8390	-1369.883587	20	0.01
8400	-1369.883587	20	0.01
8410	-1369.883587	20	0.01
8420	-1369.881139	20	0.01
8430	-1369.881139	20	0.01
8440	-1369.881139	20	0.01
8450	-1369.881139	20	0.01
8460	-1369.881136	20	0.01
8470	-1369.881136	20	0.01
8480	-1369.881136	20	0.01
8490	-1369.881136	20	0.01
8500	-1369.881136	20	0.01
8510	-1369.879505	20	0.01
8520	-1369.879391	20	0.01
8530	-1369.879391	20	0.01
8540	-1369.879391	20	0.01
8550	-1369.879391	20	0.01
8560	-1369.879391	20	0.01
8570	-1369.879391	20	0.01
8580	-1369.879391	20	0.01
8590	-1369.879391	20	0.01
8600	-1369.879391	20	0.01
8610	-1369.879391	20	0.01
8620	-1369.879036	20	0.01
8630	-1369.877309	20	0.01
8640	-1369.877161	20	0.01
8650	-1369.877161	20	0.01
8660	-1369.877158	21	0.01
8670	-1369.877158	21	0.01
8680	-1369.877158	21	0.01
8690	-1369.877158	21	0.01
8700	-1369.875447	21	0.01
8710	-1369.875105	21	0.01
8720	-1369.875105	21	0.01
8730	-1369.875105	21	0.01
8740	-1369.874597	21	0.01
8750	-1369.874597	21	0.01
8760	-1369.874597	21	0.01
